Year,Mes,CCAA,Producto,Volumen (miles de kg),Penetración (%)
2020.0,4.0,Pais Vasco,PATATAS FRESCAS,5594.83,85.23
2020.0,4.0,Pais Vasco,PATATAS CONGELADAS,122.6,5.92
2020.0,4.0,Pais Vasco,PATATAS PROCESADAS,402.97,57.88
2020.0,4.0,Pais Vasco,PATATAS FRITAS,362.89,57.11
2020.0,4.0,Pais Vasco,T.HORTALIZAS FRESCAS,15242.19,98.02
2020.0,4.0,Pais Vasco,TOMATES,2668.09,85.07
2020.0,4.0,Pais Vasco,CEBOLLAS,2171.75,84.6
2020.0,4.0,Pais Vasco,AJOS,190.26,51.21
2020.0,4.0,Pais Vasco,COLES,370.71,27.19
2020.0,4.0,Pais Vasco,PEPINOS,400.99,26.44
2020.0,4.0,Pais Vasco,JUDIAS VERDES,504.0,45.15
2020.0,4.0,Pais Vasco,PIMIENTOS,1308.72,71.1
2020.0,4.0,Pais Vasco,CHAMPIÑONES+O.SETAS,496.01,57.26
2020.0,4.0,Pais Vasco,LECHUGA/ESC./ENDIVIA,1110.39,78.27
2020.0,4.0,Pais Vasco,ESPARRAGOS,311.3,19.89
2020.0,4.0,Pais Vasco,VERDURAS DE HOJA,441.19,32.21
2020.0,4.0,Pais Vasco,BERENJENAS,344.38,36.63
2020.0,4.0,Pais Vasco,ZANAHORIAS,1257.3,78.68
2020.0,4.0,Pais Vasco,CALABACINES,1309.85,69.1
2020.0,4.0,Pais Vasco,OTR.HORTALIZAS/VERD.,2357.24,80.09
2020.0,4.0,Pais Vasco,BROCOLI,282.64,23.36
2020.0,4.0,Pais Vasco,ALCACHOFAS,348.16,26.12
2020.0,4.0,Pais Vasco,APIO,25.03,3.51
2020.0,4.0,Pais Vasco,COLIFLOR,142.99,9.68
2020.0,4.0,Pais Vasco,VERD./HORT. IV GAMA,1300.3,68.78
2020.0,4.0,Pais Vasco,PUERRO,374.67,54.09
2020.0,4.0,Valencia,TOTAL PATATAS,15406.52,88.37
2020.0,4.0,Valencia,PATATAS FRESCAS,10449.78,77.94
2020.0,4.0,Valencia,PATATAS CONGELADAS,528.07,15.51
2020.0,4.0,Valencia,PATATAS PROCESADAS,885.73,59.1
2020.0,4.0,Valencia,PATATAS FRITAS,764.77,57.39
2020.0,4.0,Valencia,T.HORTALIZAS FRESCAS,33227.32,98.15
2020.0,4.0,Valencia,TOMATES,6288.1,87.89
2020.0,4.0,Valencia,CEBOLLAS,4480.29,76.73
2020.0,4.0,Valencia,AJOS,317.84,35.9
2020.0,4.0,Valencia,COLES,684.13,22.36
2020.0,4.0,Valencia,PEPINOS,1243.04,40.58
2020.0,4.0,Valencia,JUDIAS VERDES,748.97,36.66
2020.0,4.0,Valencia,PIMIENTOS,2714.78,75.67
2020.0,4.0,Valencia,CHAMPIÑONES+O.SETAS,910.76,53.24
2020.0,4.0,Valencia,LECHUGA/ESC./ENDIVIA,1926.72,71.6
2020.0,4.0,Valencia,ESPARRAGOS,438.03,19.36
2020.0,4.0,Valencia,VERDURAS DE HOJA,944.52,36.01
2020.0,4.0,Valencia,BERENJENAS,1116.66,47.63
2020.0,4.0,Valencia,ZANAHORIAS,1988.52,65.68
2020.0,4.0,Valencia,CALABACINES,2137.87,64.79
2020.0,4.0,Valencia,OTR.HORTALIZAS/VERD.,7287.09,87.53
2020.0,4.0,Valencia,BROCOLI,522.85,24.54
2020.0,4.0,Valencia,ALCACHOFAS,2000.21,51.9
2020.0,4.0,Valencia,APIO,306.73,15.34
2020.0,4.0,Valencia,COLIFLOR,422.29,15.59
2020.0,4.0,Valencia,VERD./HORT. IV GAMA,3642.96,73.42
2020.0,4.0,Valencia,PUERRO,526.15,34.37
2020.0,4.0,Andalucia,T.FRUTAS FRESCAS,68180.69,97.21
2020.0,4.0,Andalucia,NARANJAS,19913.09,64.21
2020.0,4.0,Andalucia,MANDARINAS,4181.42,45.05
2020.0,4.0,Andalucia,LIMONES,2066.61,40.18
2020.0,4.0,Andalucia,PLATANOS,11328.61,85.18
2020.0,4.0,Andalucia,MANZANAS,8953.25,76.29
2020.0,4.0,Andalucia,PERAS,4109.22,57.42
2020.0,4.0,Andalucia,MELOCOTONES,206.24,7.42
2020.0,4.0,Andalucia,NECTARINAS,329.86,7.97
2020.0,4.0,Andalucia,ALBARICOQUES,196.75,7.22
2020.0,4.0,Andalucia,FRESAS/FRESON,5761.11,71.16
2020.0,4.0,Andalucia,MELON,1476.09,14.62
2020.0,4.0,Andalucia,SANDIA,1828.05,12.09
2020.0,4.0,Andalucia,CIRUELAS,295.43,9.18
2020.0,4.0,Andalucia,CEREZAS,21.95,1.14
2020.0,4.0,Andalucia,UVAS,670.6,18.08
2020.0,4.0,Andalucia,KIWI,2075.91,39.38
2020.0,4.0,Andalucia,AGUACATE,1247.43,36.7
2020.0,4.0,Andalucia,PIÑA,1337.35,21.15
2020.0,4.0,Andalucia,OTRAS FRUTAS FRESCAS,2181.71,37.54
2020.0,4.0,Andalucia,POMELO,260.61,2.42
2020.0,4.0,Andalucia,CHIRIMOYA,0.0,0.0
2020.0,4.0,Andalucia,MANGO,562.22,14.02
2020.0,4.0,Andalucia,FRUTAS IV GAMA,2839.5,34.89
2020.0,4.0,Aragon,T.FRUTAS FRESCAS,13538.71,98.78
2020.0,4.0,Aragon,NARANJAS,3664.69,68.32
2020.0,4.0,Aragon,MANDARINAS,1149.58,53.02
2020.0,4.0,Aragon,LIMONES,366.73,49.46
2020.0,4.0,Aragon,PLATANOS,2070.26,89.37
2020.0,4.0,Aragon,MANZANAS,2074.13,77.28
2020.0,4.0,Aragon,PERAS,767.48,59.09
2020.0,4.0,Aragon,MELOCOTONES,31.71,6.14
2020.0,4.0,Aragon,NECTARINAS,37.68,5.25
2020.0,4.0,Aragon,ALBARICOQUES,17.05,4.92
2020.0,4.0,Aragon,FRESAS/FRESON,1335.8,78.75
2020.0,4.0,Aragon,MELON,342.21,15.42
2020.0,4.0,Aragon,SANDIA,318.7,10.61
2020.0,4.0,Aragon,CIRUELAS,33.84,11.01
2020.0,4.0,Aragon,CEREZAS,0.75,0.4
2020.0,4.0,Aragon,UVAS,146.7,21.78
2020.0,4.0,Aragon,KIWI,404.2,39.9
2020.0,4.0,Aragon,AGUACATE,184.17,31.03
2020.0,4.0,Aragon,PIÑA,348.16,19.0
2020.0,4.0,Aragon,OTRAS FRUTAS FRESCAS,244.89,38.32
2020.0,4.0,Aragon,POMELO,36.0,4.59
2020.0,4.0,Aragon,CHIRIMOYA,0.0,0.0
2020.0,4.0,Aragon,MANGO,56.6,14.85
2020.0,4.0,Aragon,FRUTAS IV GAMA,588.1,28.35
2020.0,4.0,Asturias,T.FRUTAS FRESCAS,12606.89,98.63
2020.0,4.0,Asturias,NARANJAS,3875.79,82.21
2020.0,4.0,Asturias,MANDARINAS,1122.65,58.28
2020.0,4.0,Asturias,LIMONES,269.19,41.74
2020.0,4.0,Asturias,PLATANOS,2178.32,87.34
2020.0,4.0,Asturias,MANZANAS,1841.06,84.83
2020.0,4.0,Asturias,PERAS,594.39,60.43
2020.0,4.0,Asturias,MELOCOTONES,30.4,6.85
2020.0,4.0,Asturias,NECTARINAS,30.51,6.22
2020.0,4.0,Asturias,ALBARICOQUES,2.39,0.89
2020.0,4.0,Asturias,FRESAS/FRESON,974.56,68.7
2020.0,4.0,Asturias,MELON,205.31,16.13
2020.0,4.0,Asturias,SANDIA,41.7,4.82
2020.0,4.0,Asturias,CIRUELAS,57.53,12.65
2020.0,4.0,Asturias,CEREZAS,2.48,0.88
2020.0,4.0,Asturias,UVAS,37.12,12.15
2020.0,4.0,Asturias,KIWI,489.69,50.93
2020.0,4.0,Asturias,AGUACATE,124.02,29.33
2020.0,4.0,Asturias,PIÑA,344.78,22.6
2020.0,4.0,Asturias,OTRAS FRUTAS FRESCAS,385.01,31.58
2020.0,4.0,Asturias,POMELO,92.98,4.44
2020.0,4.0,Asturias,CHIRIMOYA,0.0,0.0
2020.0,4.0,Asturias,MANGO,94.49,10.22
2020.0,4.0,Asturias,FRUTAS IV GAMA,297.0,25.53
2020.0,4.0,Baleares,T.FRUTAS FRESCAS,11506.63,99.12
2020.0,4.0,Baleares,NARANJAS,2825.25,66.42
2020.0,4.0,Baleares,MANDARINAS,677.42,40.73
2020.0,4.0,Baleares,LIMONES,523.42,43.11
2020.0,4.0,Baleares,PLATANOS,2141.28,93.42
2020.0,4.0,Baleares,MANZANAS,1703.46,81.41
2020.0,4.0,Baleares,PERAS,760.59,61.86
2020.0,4.0,Baleares,MELOCOTONES,14.29,4.79
2020.0,4.0,Baleares,NECTARINAS,45.95,8.26
2020.0,4.0,Baleares,ALBARICOQUES,14.09,6.13
2020.0,4.0,Baleares,FRESAS/FRESON,821.17,70.37
2020.0,4.0,Baleares,MELON,437.37,14.25
2020.0,4.0,Baleares,SANDIA,210.85,13.57
2020.0,4.0,Baleares,CIRUELAS,38.51,12.73
2020.0,4.0,Baleares,CEREZAS,14.41,5.56
2020.0,4.0,Baleares,UVAS,149.37,21.16
2020.0,4.0,Baleares,KIWI,437.25,49.46
2020.0,4.0,Baleares,AGUACATE,225.12,50.2
2020.0,4.0,Baleares,PIÑA,191.29,19.14
2020.0,4.0,Baleares,OTRAS FRUTAS FRESCAS,275.52,42.58
2020.0,4.0,Baleares,POMELO,6.25,2.33
2020.0,4.0,Baleares,CHIRIMOYA,0.0,0.0
2020.0,4.0,Baleares,MANGO,127.1,20.18
2020.0,4.0,Baleares,FRUTAS IV GAMA,619.14,36.64
2020.0,4.0,Canarias,T.FRUTAS FRESCAS,20091.57,98.28
2020.0,4.0,Canarias,NARANJAS,4711.77,56.17
2020.0,4.0,Canarias,MANDARINAS,1584.36,51.21
2020.0,4.0,Canarias,LIMONES,747.89,57.21
2020.0,4.0,Canarias,PLATANOS,4303.78,86.08
2020.0,4.0,Canarias,MANZANAS,2563.14,80.05
2020.0,4.0,Canarias,PERAS,1483.94,62.53
2020.0,4.0,Canarias,MELOCOTONES,30.94,1.92
2020.0,4.0,Canarias,NECTARINAS,8.89,1.46
2020.0,4.0,Canarias,ALBARICOQUES,5.55,0.69
2020.0,4.0,Canarias,FRESAS/FRESON,849.17,48.34
2020.0,4.0,Canarias,MELON,251.25,10.42
2020.0,4.0,Canarias,SANDIA,270.08,9.64
2020.0,4.0,Canarias,CIRUELAS,53.0,3.66
2020.0,4.0,Canarias,CEREZAS,0.86,0.36
2020.0,4.0,Canarias,UVAS,145.59,11.09
2020.0,4.0,Canarias,KIWI,629.17,34.79
2020.0,4.0,Canarias,AGUACATE,967.75,55.82
2020.0,4.0,Canarias,PIÑA,219.44,16.45
2020.0,4.0,Canarias,OTRAS FRUTAS FRESCAS,1265.0,41.27
2020.0,4.0,Canarias,POMELO,117.57,3.17
2020.0,4.0,Canarias,CHIRIMOYA,0.0,0.0
2020.0,4.0,Canarias,MANGO,9.01,1.03
2020.0,4.0,Canarias,FRUTAS IV GAMA,1173.3,33.77
2020.0,4.0,Cantabria,T.FRUTAS FRESCAS,5141.57,99.75
2020.0,4.0,Cantabria,NARANJAS,1900.29,80.21
2020.0,4.0,Cantabria,MANDARINAS,434.38,42.41
2020.0,4.0,Cantabria,LIMONES,135.9,37.16
2020.0,4.0,Cantabria,PLATANOS,607.93,73.87
2020.0,4.0,Cantabria,MANZANAS,738.59,86.04
2020.0,4.0,Cantabria,PERAS,252.96,61.61
2020.0,4.0,Cantabria,MELOCOTONES,8.32,8.72
2020.0,4.0,Cantabria,NECTARINAS,13.08,7.86
2020.0,4.0,Cantabria,ALBARICOQUES,0.7,1.26
2020.0,4.0,Cantabria,FRESAS/FRESON,529.39,86.7
2020.0,4.0,Cantabria,MELON,64.02,7.96
2020.0,4.0,Cantabria,SANDIA,33.22,7.27
2020.0,4.0,Cantabria,CIRUELAS,9.59,5.89
2020.0,4.0,Cantabria,CEREZAS,1.22,1.95
2020.0,4.0,Cantabria,UVAS,65.87,19.12
2020.0,4.0,Cantabria,KIWI,191.49,40.07
2020.0,4.0,Cantabria,AGUACATE,50.73,22.42
2020.0,4.0,Cantabria,PIÑA,47.6,13.37
2020.0,4.0,Cantabria,OTRAS FRUTAS FRESCAS,56.31,24.78
2020.0,4.0,Cantabria,POMELO,7.82,2.74
2020.0,4.0,Cantabria,CHIRIMOYA,0.0,0.0
2020.0,4.0,Cantabria,MANGO,5.25,3.11
2020.0,4.0,Cantabria,FRUTAS IV GAMA,316.25,31.74
2020.0,4.0,Castilla La Mancha,T.FRUTAS FRESCAS,16950.53,98.23
2020.0,4.0,Castilla La Mancha,NARANJAS,5954.89,70.03
2020.0,4.0,Castilla La Mancha,MANDARINAS,1044.98,46.5
2020.0,4.0,Castilla La Mancha,LIMONES,575.08,58.56
2020.0,4.0,Castilla La Mancha,PLATANOS,2657.57,88.52
2020.0,4.0,Castilla La Mancha,MANZANAS,2273.97,79.98
2020.0,4.0,Castilla La Mancha,PERAS,1014.67,56.19
2020.0,4.0,Castilla La Mancha,MELOCOTONES,22.9,2.86
2020.0,4.0,Castilla La Mancha,NECTARINAS,79.12,4.31
2020.0,4.0,Castilla La Mancha,ALBARICOQUES,26.6,6.05
2020.0,4.0,Castilla La Mancha,FRESAS/FRESON,1242.26,69.69
2020.0,4.0,Castilla La Mancha,MELON,333.87,12.15
2020.0,4.0,Castilla La Mancha,SANDIA,319.14,9.48
2020.0,4.0,Castilla La Mancha,CIRUELAS,52.9,7.77
2020.0,4.0,Castilla La Mancha,CEREZAS,4.15,1.21
2020.0,4.0,Castilla La Mancha,UVAS,95.91,11.26
2020.0,4.0,Castilla La Mancha,KIWI,491.34,35.33
2020.0,4.0,Castilla La Mancha,AGUACATE,209.26,31.03
2020.0,4.0,Castilla La Mancha,PIÑA,322.67,17.09
2020.0,4.0,Castilla La Mancha,OTRAS FRUTAS FRESCAS,229.26,24.37
2020.0,4.0,Castilla La Mancha,POMELO,49.58,4.29
2020.0,4.0,Castilla La Mancha,CHIRIMOYA,0.0,0.0
2020.0,4.0,Castilla La Mancha,MANGO,59.53,9.67
2020.0,4.0,Castilla La Mancha,FRUTAS IV GAMA,558.43,39.72
2020.0,4.0,Castilla Leon,T.FRUTAS FRESCAS,24676.78,97.08
2020.0,4.0,Castilla Leon,NARANJAS,8262.73,75.36
2020.0,4.0,Castilla Leon,MANDARINAS,1458.51,48.8
2020.0,4.0,Castilla Leon,LIMONES,780.94,54.57
2020.0,4.0,Castilla Leon,PLATANOS,3470.84,79.57
2020.0,4.0,Castilla Leon,MANZANAS,3358.85,81.3
2020.0,4.0,Castilla Leon,PERAS,1883.03,61.39
2020.0,4.0,Castilla Leon,MELOCOTONES,73.02,8.79
2020.0,4.0,Castilla Leon,NECTARINAS,93.8,10.24
2020.0,4.0,Castilla Leon,ALBARICOQUES,42.84,6.77
2020.0,4.0,Castilla Leon,FRESAS/FRESON,2039.72,69.03
2020.0,4.0,Castilla Leon,MELON,565.17,12.51
2020.0,4.0,Castilla Leon,SANDIA,394.19,9.72
2020.0,4.0,Castilla Leon,CIRUELAS,52.7,6.38
2020.0,4.0,Castilla Leon,CEREZAS,2.33,0.53
2020.0,4.0,Castilla Leon,UVAS,116.45,13.56
2020.0,4.0,Castilla Leon,KIWI,872.41,43.09
2020.0,4.0,Castilla Leon,AGUACATE,227.39,28.71
2020.0,4.0,Castilla Leon,PIÑA,499.92,19.32
2020.0,4.0,Castilla Leon,OTRAS FRUTAS FRESCAS,481.93,29.24
2020.0,4.0,Castilla Leon,POMELO,117.83,5.85
2020.0,4.0,Castilla Leon,CHIRIMOYA,0.0,0.0
2020.0,4.0,Castilla Leon,MANGO,143.23,11.99
2020.0,4.0,Castilla Leon,FRUTAS IV GAMA,951.5,24.45
2020.0,4.0,Cataluña,T.FRUTAS FRESCAS,71869.97,97.96
2020.0,4.0,Cataluña,NARANJAS,20240.12,74.81
2020.0,4.0,Cataluña,MANDARINAS,4597.72,47.85
2020.0,4.0,Cataluña,LIMONES,2729.86,52.48
2020.0,4.0,Cataluña,PLATANOS,11370.51,88.55
2020.0,4.0,Cataluña,MANZANAS,10026.43,79.99
2020.0,4.0,Cataluña,PERAS,4686.49,59.33
2020.0,4.0,Cataluña,MELOCOTONES,172.18,5.71
2020.0,4.0,Cataluña,NECTARINAS,150.39,3.22
2020.0,4.0,Cataluña,ALBARICOQUES,131.18,8.13
2020.0,4.0,Cataluña,FRESAS/FRESON,5686.79,68.38
2020.0,4.0,Cataluña,MELON,1907.31,12.65
2020.0,4.0,Cataluña,SANDIA,1447.76,11.24
2020.0,4.0,Cataluña,CIRUELAS,373.21,13.95
2020.0,4.0,Cataluña,CEREZAS,12.31,1.33
2020.0,4.0,Cataluña,UVAS,683.18,16.34
2020.0,4.0,Cataluña,KIWI,2675.07,48.34
2020.0,4.0,Cataluña,AGUACATE,1153.72,36.39
2020.0,4.0,Cataluña,PIÑA,1696.19,24.35
2020.0,4.0,Cataluña,OTRAS FRUTAS FRESCAS,2129.55,38.96
2020.0,4.0,Cataluña,POMELO,290.13,2.71
2020.0,4.0,Cataluña,CHIRIMOYA,6.54,0.24
2020.0,4.0,Cataluña,MANGO,554.42,14.91
2020.0,4.0,Cataluña,FRUTAS IV GAMA,2900.14,32.74
2020.0,4.0,Extremadura,T.FRUTAS FRESCAS,9514.63,97.4
2020.0,4.0,Extremadura,NARANJAS,3016.24,72.87
2020.0,4.0,Extremadura,MANDARINAS,463.21,39.76
2020.0,4.0,Extremadura,LIMONES,158.9,33.77
2020.0,4.0,Extremadura,PLATANOS,1728.17,90.94
2020.0,4.0,Extremadura,MANZANAS,1301.7,79.7
2020.0,4.0,Extremadura,PERAS,708.58,58.83
2020.0,4.0,Extremadura,MELOCOTONES,23.6,5.27
2020.0,4.0,Extremadura,NECTARINAS,36.1,9.23
2020.0,4.0,Extremadura,ALBARICOQUES,19.36,6.41
2020.0,4.0,Extremadura,FRESAS/FRESON,700.33,66.24
2020.0,4.0,Extremadura,MELON,133.46,13.23
2020.0,4.0,Extremadura,SANDIA,210.75,10.94
2020.0,4.0,Extremadura,CIRUELAS,32.22,10.13
2020.0,4.0,Extremadura,CEREZAS,16.12,1.97
2020.0,4.0,Extremadura,UVAS,57.46,12.23
2020.0,4.0,Extremadura,KIWI,458.75,54.56
2020.0,4.0,Extremadura,AGUACATE,104.18,29.75
2020.0,4.0,Extremadura,PIÑA,143.23,18.7
2020.0,4.0,Extremadura,OTRAS FRUTAS FRESCAS,202.25,27.65
2020.0,4.0,Extremadura,POMELO,11.32,2.79
2020.0,4.0,Extremadura,CHIRIMOYA,0.0,0.0
2020.0,4.0,Extremadura,MANGO,24.08,7.71
2020.0,4.0,Extremadura,FRUTAS IV GAMA,422.89,35.2
2020.0,4.0,Galicia,T.FRUTAS FRESCAS,28811.96,98.94
2020.0,4.0,Galicia,NARANJAS,7628.6,72.21
2020.0,4.0,Galicia,MANDARINAS,2003.83,51.11
2020.0,4.0,Galicia,LIMONES,739.67,46.92
2020.0,4.0,Galicia,PLATANOS,4718.88,91.93
2020.0,4.0,Galicia,MANZANAS,4518.73,82.88
2020.0,4.0,Galicia,PERAS,1700.4,54.41
2020.0,4.0,Galicia,MELOCOTONES,131.02,9.55
2020.0,4.0,Galicia,NECTARINAS,220.44,13.88
2020.0,4.0,Galicia,ALBARICOQUES,42.21,5.02
2020.0,4.0,Galicia,FRESAS/FRESON,2217.2,74.06
2020.0,4.0,Galicia,MELON,775.74,11.19
2020.0,4.0,Galicia,SANDIA,472.15,5.62
2020.0,4.0,Galicia,CIRUELAS,138.89,11.31
2020.0,4.0,Galicia,CEREZAS,1.43,0.43
2020.0,4.0,Galicia,UVAS,375.62,18.35
2020.0,4.0,Galicia,KIWI,1126.57,49.36
2020.0,4.0,Galicia,AGUACATE,350.78,25.7
2020.0,4.0,Galicia,PIÑA,811.46,17.6
2020.0,4.0,Galicia,OTRAS FRUTAS FRESCAS,838.34,33.35
2020.0,4.0,Galicia,POMELO,201.04,5.22
2020.0,4.0,Galicia,CHIRIMOYA,0.0,0.0
2020.0,4.0,Galicia,MANGO,208.89,13.03
2020.0,4.0,Galicia,FRUTAS IV GAMA,840.89,28.17
2020.0,4.0,La Rioja,T.FRUTAS FRESCAS,2825.64,98.51
2020.0,4.0,La Rioja,NARANJAS,747.91,65.76
2020.0,4.0,La Rioja,MANDARINAS,310.64,52.47
2020.0,4.0,La Rioja,LIMONES,180.95,62.53
2020.0,4.0,La Rioja,PLATANOS,413.92,73.73
2020.0,4.0,La Rioja,MANZANAS,435.91,84.57
2020.0,4.0,La Rioja,PERAS,136.02,31.88
2020.0,4.0,La Rioja,MELOCOTONES,7.03,6.73
2020.0,4.0,La Rioja,NECTARINAS,6.71,7.93
2020.0,4.0,La Rioja,ALBARICOQUES,0.0,0.0
2020.0,4.0,La Rioja,FRESAS/FRESON,237.64,66.45
2020.0,4.0,La Rioja,MELON,36.93,9.99
2020.0,4.0,La Rioja,SANDIA,20.41,6.98
2020.0,4.0,La Rioja,CIRUELAS,3.11,1.56
2020.0,4.0,La Rioja,CEREZAS,0.5,1.36
2020.0,4.0,La Rioja,UVAS,1.43,2.19
2020.0,4.0,La Rioja,KIWI,109.96,40.1
2020.0,4.0,La Rioja,AGUACATE,23.37,28.23
2020.0,4.0,La Rioja,PIÑA,77.42,18.57
2020.0,4.0,La Rioja,OTRAS FRUTAS FRESCAS,75.77,17.35
2020.0,4.0,La Rioja,POMELO,0.0,0.0
2020.0,4.0,La Rioja,CHIRIMOYA,0.0,0.0
2020.0,4.0,La Rioja,MANGO,38.77,13.65
2020.0,4.0,La Rioja,FRUTAS IV GAMA,81.17,24.93
2020.0,4.0,Madrid,T.FRUTAS FRESCAS,64824.7,98.36
2020.0,4.0,Madrid,NARANJAS,18209.14,70.05
2020.0,4.0,Madrid,MANDARINAS,4997.56,54.67
2020.0,4.0,Madrid,LIMONES,2522.83,63.63
2020.0,4.0,Madrid,PLATANOS,10242.13,89.45
2020.0,4.0,Madrid,MANZANAS,8102.24,80.88
2020.0,4.0,Madrid,PERAS,4299.58,64.66
2020.0,4.0,Madrid,MELOCOTONES,245.35,6.66
2020.0,4.0,Madrid,NECTARINAS,153.54,6.2
2020.0,4.0,Madrid,ALBARICOQUES,118.11,7.64
2020.0,4.0,Madrid,FRESAS/FRESON,5409.52,75.76
2020.0,4.0,Madrid,MELON,1534.77,16.4
2020.0,4.0,Madrid,SANDIA,926.26,9.36
2020.0,4.0,Madrid,CIRUELAS,264.14,11.28
2020.0,4.0,Madrid,CEREZAS,20.77,1.09
2020.0,4.0,Madrid,UVAS,581.94,18.22
2020.0,4.0,Madrid,KIWI,2340.67,46.18
2020.0,4.0,Madrid,AGUACATE,1150.38,38.15
2020.0,4.0,Madrid,PIÑA,2000.83,28.27
2020.0,4.0,Madrid,OTRAS FRUTAS FRESCAS,1704.93,38.92
2020.0,4.0,Madrid,POMELO,162.14,2.88
2020.0,4.0,Madrid,CHIRIMOYA,0.0,0.0
2020.0,4.0,Madrid,MANGO,512.04,13.29
2020.0,4.0,Madrid,FRUTAS IV GAMA,2268.3,33.67
2020.0,4.0,Murcia,T.FRUTAS FRESCAS,13157.22,97.64
2020.0,4.0,Murcia,NARANJAS,4360.89,60.14
2020.0,4.0,Murcia,MANDARINAS,364.32,27.11
2020.0,4.0,Murcia,LIMONES,672.24,40.67
2020.0,4.0,Murcia,PLATANOS,2208.32,86.38
2020.0,4.0,Murcia,MANZANAS,1717.17,75.98
2020.0,4.0,Murcia,PERAS,838.19,59.39
2020.0,4.0,Murcia,MELOCOTONES,6.97,1.01
2020.0,4.0,Murcia,NECTARINAS,9.99,1.43
2020.0,4.0,Murcia,ALBARICOQUES,15.11,3.97
2020.0,4.0,Murcia,FRESAS/FRESON,1015.34,71.53
2020.0,4.0,Murcia,MELON,149.83,11.38
2020.0,4.0,Murcia,SANDIA,274.56,10.23
2020.0,4.0,Murcia,CIRUELAS,21.08,6.57
2020.0,4.0,Murcia,CEREZAS,2.46,0.21
2020.0,4.0,Murcia,UVAS,80.03,14.18
2020.0,4.0,Murcia,KIWI,382.51,43.23
2020.0,4.0,Murcia,AGUACATE,182.79,36.37
2020.0,4.0,Murcia,PIÑA,283.38,17.44
2020.0,4.0,Murcia,OTRAS FRUTAS FRESCAS,572.03,36.62
2020.0,4.0,Murcia,POMELO,242.41,2.02
2020.0,4.0,Murcia,CHIRIMOYA,1.89,0.35
2020.0,4.0,Murcia,MANGO,62.3,7.03
2020.0,4.0,Murcia,FRUTAS IV GAMA,667.91,44.84
2020.0,4.0,Navarra,T.FRUTAS FRESCAS,6285.4,96.87
2020.0,4.0,Navarra,NARANJAS,2019.55,59.93
2020.0,4.0,Navarra,MANDARINAS,268.14,44.9
2020.0,4.0,Navarra,LIMONES,175.63,40.68
2020.0,4.0,Navarra,PLATANOS,1065.31,86.35
2020.0,4.0,Navarra,MANZANAS,1045.78,68.88
2020.0,4.0,Navarra,PERAS,354.78,38.97
2020.0,4.0,Navarra,MELOCOTONES,7.91,2.58
2020.0,4.0,Navarra,NECTARINAS,12.14,4.84
2020.0,4.0,Navarra,ALBARICOQUES,2.08,1.75
2020.0,4.0,Navarra,FRESAS/FRESON,550.68,68.33
2020.0,4.0,Navarra,MELON,50.68,6.26
2020.0,4.0,Navarra,SANDIA,53.35,8.14
2020.0,4.0,Navarra,CIRUELAS,21.61,6.96
2020.0,4.0,Navarra,CEREZAS,0.0,0.0
2020.0,4.0,Navarra,UVAS,34.8,13.41
2020.0,4.0,Navarra,KIWI,269.99,55.04
2020.0,4.0,Navarra,AGUACATE,107.44,44.33
2020.0,4.0,Navarra,PIÑA,155.3,29.03
2020.0,4.0,Navarra,OTRAS FRUTAS FRESCAS,90.23,26.93
2020.0,4.0,Navarra,POMELO,10.66,4.4
2020.0,4.0,Navarra,CHIRIMOYA,0.0,0.0
2020.0,4.0,Navarra,MANGO,27.85,12.88
2020.0,4.0,Navarra,FRUTAS IV GAMA,311.49,43.71
2020.0,4.0,Pais Vasco,T.FRUTAS FRESCAS,23694.78,98.1
2020.0,4.0,Pais Vasco,NARANJAS,6685.33,79.59
2020.0,4.0,Pais Vasco,MANDARINAS,1530.09,56.61
2020.0,4.0,Pais Vasco,LIMONES,674.08,49.73
2020.0,4.0,Pais Vasco,PLATANOS,3726.61,85.96
2020.0,4.0,Pais Vasco,MANZANAS,3421.38,79.55
2020.0,4.0,Pais Vasco,PERAS,1558.9,63.64
2020.0,4.0,Pais Vasco,MELOCOTONES,166.46,10.66
2020.0,4.0,Pais Vasco,NECTARINAS,198.66,9.77
2020.0,4.0,Pais Vasco,ALBARICOQUES,45.21,8.57
2020.0,4.0,Pais Vasco,FRESAS/FRESON,2216.18,81.26
2020.0,4.0,Pais Vasco,MELON,376.24,14.4
2020.0,4.0,Pais Vasco,SANDIA,293.2,14.3
2020.0,4.0,Pais Vasco,CIRUELAS,114.83,11.42
2020.0,4.0,Pais Vasco,CEREZAS,5.41,1.45
2020.0,4.0,Pais Vasco,UVAS,201.15,11.31
2020.0,4.0,Pais Vasco,KIWI,1045.05,54.85
2020.0,4.0,Pais Vasco,AGUACATE,325.62,31.27
2020.0,4.0,Pais Vasco,PIÑA,532.65,20.74
2020.0,4.0,Pais Vasco,OTRAS FRUTAS FRESCAS,577.71,34.62
2020.0,4.0,Pais Vasco,POMELO,128.04,7.06
2020.0,4.0,Pais Vasco,CHIRIMOYA,0.0,0.0
2020.0,4.0,Pais Vasco,MANGO,171.07,11.69
2020.0,4.0,Pais Vasco,FRUTAS IV GAMA,1173.46,34.16
2020.0,4.0,Valencia,T.FRUTAS FRESCAS,40903.42,97.32
2020.0,4.0,Valencia,NARANJAS,10224.97,56.2
2020.0,4.0,Valencia,MANDARINAS,1794.68,37.14
2020.0,4.0,Valencia,LIMONES,1371.01,43.35
